Time,BIOZ_DATA
140.40625,-229
140.421875,-236
140.4375,-233
140.453125,-226
140.46875,-230
140.484375,-235
140.5,-231
140.515625,-229
140.53125,-227
140.546875,-227
140.5625,-230
140.578125,-232
140.59375,-231
140.609375,-231
140.625,-232
140.640625,-235
140.65625,-236
140.671875,-234
140.6875,-235
140.703125,-242
140.71875,-237
140.734375,-231
140.75,-237
140.765625,-246
140.78125,-242
140.796875,-237
140.8125,-242
140.828125,-246
140.84375,-244
140.859375,-240
140.875,-245
140.890625,-250
140.90625,-249
140.921875,-246
140.9375,-247
140.953125,-245
140.96875,-240
140.984375,-242
141.0,-246
141.015625,-251
141.03125,-259
141.046875,-262
141.0625,-255
141.078125,-254
141.09375,-255
141.109375,-257
141.125,-257
141.140625,-259
141.15625,-265
141.171875,-265
141.1875,-265
141.203125,-268
141.21875,-271
141.234375,-273
141.25,-273
141.265625,-275
141.28125,-279
141.296875,-281
141.3125,-279
141.328125,-275
141.34375,-280
141.359375,-287
141.375,-280
141.390625,-274
141.40625,-276
141.421875,-290
141.4375,-292
141.453125,-280
141.46875,-276
141.484375,-284
141.5,-289
141.515625,-283
141.53125,-283
141.546875,-287
141.5625,-281
141.578125,-277
141.59375,-284
141.609375,-280
141.625,-269
141.640625,-273
141.65625,-276
141.671875,-271
141.6875,-273
141.703125,-277
141.71875,-275
141.734375,-272
141.75,-277
141.765625,-282
141.78125,-282
141.796875,-273
141.8125,-272
141.828125,-276
141.84375,-273
141.859375,-268
141.875,-270
141.890625,-272
141.90625,-279
141.921875,-284
141.9375,-280
141.953125,-271
141.96875,-270
141.984375,-276
142.0,-281
142.015625,-285
142.03125,-284
142.046875,-283
142.0625,-290
142.078125,-289
142.09375,-284
142.109375,-286
142.125,-292
142.140625,-292
142.15625,-291
142.171875,-288
142.1875,-288
142.203125,-291
142.21875,-297
142.234375,-301
142.25,-295
142.265625,-296
142.28125,-300
142.296875,-289
142.3125,-282
142.328125,-287
142.34375,-295
142.359375,-295
142.375,-291
142.390625,-289
142.40625,-287
142.421875,-284
142.4375,-287
142.453125,-289
142.46875,-281
142.484375,-276
142.5,-285
142.515625,-288
142.53125,-276
142.546875,-269
142.5625,-277
142.578125,-284
142.59375,-283
142.609375,-276
142.625,-273
142.640625,-283
142.65625,-292
142.671875,-291
142.6875,-284
142.703125,-278
142.71875,-273
142.734375,-277
142.75,-288
142.765625,-291
142.78125,-279
142.796875,-278
142.8125,-285
142.828125,-292
142.84375,-286
142.859375,-278
142.875,-280
142.890625,-287
142.90625,-288
142.921875,-280
142.9375,-274
142.953125,-266
142.96875,-262
142.984375,-265
143.0,-268
143.015625,-264
143.03125,-257
143.046875,-251
143.0625,-245
143.078125,-244
143.09375,-244
143.109375,-245
143.125,-250
143.140625,-245
143.15625,-239
143.171875,-237
143.1875,-235
143.203125,-229
143.21875,-225
143.234375,-225
143.25,-228
143.265625,-225
143.28125,-221
143.296875,-224
143.3125,-229
143.328125,-225
143.34375,-217
143.359375,-217
143.375,-218
143.390625,-216
143.40625,-218
143.421875,-223
143.4375,-223
143.453125,-218
143.46875,-220
143.484375,-231
143.5,-233
143.515625,-229
143.53125,-231
143.546875,-238
143.5625,-230
143.578125,-222
143.59375,-229
143.609375,-238
143.625,-237
143.640625,-238
143.65625,-241
143.671875,-245
143.6875,-239
143.703125,-241
143.71875,-246
143.734375,-241
143.75,-234
143.765625,-241
143.78125,-253
143.796875,-259
143.8125,-264
143.828125,-266
143.84375,-267
143.859375,-269
143.875,-268
143.890625,-278
143.90625,-281
143.921875,-268
143.9375,-269
143.953125,-284
143.96875,-287
143.984375,-270
144.0,-272
144.015625,-289
144.03125,-292
144.046875,-285
144.0625,-282
144.078125,-285
144.09375,-293
144.109375,-297
144.125,-293
144.140625,-295
144.15625,-301
144.171875,-297
144.1875,-296
144.203125,-302
144.21875,-306
144.234375,-307
144.25,-309
144.265625,-312
144.28125,-321
144.296875,-325
144.3125,-328
144.328125,-324
144.34375,-315
144.359375,-316
144.375,-328
144.390625,-334
144.40625,-333
144.421875,-328
144.4375,-323
144.453125,-321
144.46875,-322
144.484375,-328
144.5,-330
144.515625,-330
144.53125,-330
144.546875,-325
144.5625,-320
144.578125,-319
144.59375,-324
144.609375,-323
144.625,-317
144.640625,-311
144.65625,-312
144.671875,-325
144.6875,-334
144.703125,-331
144.71875,-320
144.734375,-317
144.75,-324
144.765625,-334
144.78125,-333
144.796875,-330
144.8125,-326
144.828125,-328
144.84375,-331
144.859375,-329
144.875,-326
144.890625,-332
144.90625,-330
144.921875,-330
144.9375,-338
144.953125,-350
144.96875,-353
144.984375,-353
145.0,-350
145.015625,-344
145.03125,-339
145.046875,-343
145.0625,-349
145.078125,-347
145.09375,-349
145.109375,-347
145.125,-343
145.140625,-343
145.15625,-348
145.171875,-357
145.1875,-357
145.203125,-353
145.21875,-350
145.234375,-353
145.25,-351
145.265625,-345
145.28125,-338
145.296875,-338
145.3125,-343
145.328125,-339
145.34375,-338
145.359375,-344
145.375,-349
145.390625,-350
145.40625,-343
145.421875,-343
145.4375,-349
145.453125,-349
145.46875,-341
145.484375,-340
145.5,-342
145.515625,-341
145.53125,-344
145.546875,-351
145.5625,-345
145.578125,-343
145.59375,-355
145.609375,-357
145.625,-351
145.640625,-352
145.65625,-355
145.671875,-355
145.6875,-357
145.703125,-362
145.71875,-365
145.734375,-363
145.75,-354
145.765625,-352
145.78125,-354
145.796875,-355
145.8125,-345
145.828125,-339
145.84375,-342
145.859375,-342
145.875,-335
145.890625,-342
145.90625,-349
145.921875,-341
145.9375,-329
145.953125,-327
145.96875,-337
145.984375,-336
146.0,-328
146.015625,-324
146.03125,-328
146.046875,-327
146.0625,-314
146.078125,-308
146.09375,-309
146.109375,-317
146.125,-312
146.140625,-307
146.15625,-306
146.171875,-304
146.1875,-304
146.203125,-308
146.21875,-307
146.234375,-307
146.25,-305
146.265625,-300
146.28125,-302
146.296875,-299
146.3125,-291
146.328125,-297
146.34375,-305
146.359375,-302
146.375,-294
146.390625,-297
146.40625,-305
146.421875,-303
146.4375,-289
146.453125,-282
146.46875,-284
146.484375,-289
146.5,-290
146.515625,-287
146.53125,-285
146.546875,-280
146.5625,-278
146.578125,-274
146.59375,-276
146.609375,-279
146.625,-276
146.640625,-274
146.65625,-276
146.671875,-275
146.6875,-277
146.703125,-285
146.71875,-284
146.734375,-280
146.75,-284
146.765625,-292
146.78125,-293
146.796875,-287
146.8125,-285
146.828125,-291
146.84375,-290
146.859375,-282
146.875,-283
146.890625,-296
146.90625,-299
146.921875,-294
146.9375,-292
146.953125,-295
146.96875,-299
146.984375,-301
147.0,-306
147.015625,-307
147.03125,-301
147.046875,-301
147.0625,-312
147.078125,-320
147.09375,-321
147.109375,-322
147.125,-322
147.140625,-321
147.15625,-316
147.171875,-308
147.1875,-314
147.203125,-319
147.21875,-318
147.234375,-320
147.25,-325
147.265625,-320
147.28125,-314
147.296875,-316
147.3125,-321
147.328125,-325
147.34375,-322
147.359375,-314
147.375,-312
147.390625,-317
147.40625,-315
147.421875,-311
147.4375,-313
147.453125,-313
147.46875,-315
147.484375,-319
147.5,-318
147.515625,-315
147.53125,-314
147.546875,-324
147.5625,-328
147.578125,-329
147.59375,-325
147.609375,-329
147.625,-326
147.640625,-318
147.65625,-322
147.671875,-332
147.6875,-335
147.703125,-333
147.71875,-338
147.734375,-341
147.75,-338
147.765625,-336
147.78125,-342
147.796875,-344
147.8125,-342
147.828125,-345
147.84375,-352
147.859375,-346
147.875,-339
147.890625,-337
147.90625,-344
147.921875,-345
147.9375,-344
147.953125,-340
147.96875,-339
147.984375,-340
148.0,-346
148.015625,-344
148.03125,-340
148.046875,-344
148.0625,-347
148.078125,-342
148.09375,-335
148.109375,-336
148.125,-338
148.140625,-335
148.15625,-331
148.171875,-328
148.1875,-329
148.203125,-329
148.21875,-325
148.234375,-327
148.25,-333
148.265625,-339
148.28125,-337
148.296875,-333
148.3125,-333
148.328125,-339
148.34375,-338
148.359375,-337
148.375,-338
148.390625,-342
148.40625,-340
148.421875,-337
148.4375,-342
148.453125,-348
148.46875,-348
148.484375,-348
148.5,-345
148.515625,-350
148.53125,-347
148.546875,-340
148.5625,-342
148.578125,-351
148.59375,-354
148.609375,-353
148.625,-349
148.640625,-351
148.65625,-355
148.671875,-356
148.6875,-351
148.703125,-348
148.71875,-345
148.734375,-350
148.75,-352
148.765625,-353
148.78125,-352
148.796875,-350
148.8125,-351
148.828125,-344
148.84375,-338
148.859375,-335
148.875,-333
148.890625,-328
148.90625,-328
148.921875,-328
148.9375,-328
148.953125,-329
148.96875,-325
148.984375,-322
149.0,-319
149.015625,-317
149.03125,-314
149.046875,-314
149.0625,-311
149.078125,-310
149.09375,-309
149.109375,-307
149.125,-310
149.140625,-318
149.15625,-319
149.171875,-313
149.1875,-308
149.203125,-303
149.21875,-303
149.234375,-305
149.25,-308
149.265625,-312
149.28125,-302
149.296875,-293
149.3125,-299
149.328125,-308
149.34375,-302
149.359375,-297
149.375,-300
149.390625,-303
149.40625,-298
149.421875,-294
149.4375,-299
149.453125,-294
149.46875,-276
149.484375,-270
149.5,-277
149.515625,-279
149.53125,-277
149.546875,-277
149.5625,-271
149.578125,-264
149.59375,-260
149.609375,-261
149.625,-260
149.640625,-258
149.65625,-259
149.671875,-260
149.6875,-260
149.703125,-255
149.71875,-251
149.734375,-250
149.75,-244
149.765625,-239
149.78125,-247
149.796875,-255
149.8125,-254
149.828125,-251
149.84375,-254
149.859375,-261
149.875,-259
149.890625,-254
149.90625,-253
149.921875,-254
149.9375,-252
149.953125,-253
149.96875,-260
149.984375,-261
150.0,-252
150.015625,-252
150.03125,-266
150.046875,-272
150.0625,-270
150.078125,-272
150.09375,-272
150.109375,-262
150.125,-262
150.140625,-268
150.15625,-273
150.171875,-271
150.1875,-274
150.203125,-279
150.21875,-278
150.234375,-271
150.25,-261
150.265625,-270
150.28125,-278
150.296875,-275
150.3125,-266
150.328125,-266
150.34375,-264
150.359375,-261
150.375,-257
150.390625,-253
150.40625,-257
150.421875,-262
150.4375,-269
150.453125,-273
150.46875,-268
150.484375,-260
150.5,-260
150.515625,-266
150.53125,-262
150.546875,-259
150.5625,-266
150.578125,-275
150.59375,-275
150.609375,-271
150.625,-272
150.640625,-277
150.65625,-275
150.671875,-270
150.6875,-278
150.703125,-288
150.71875,-288
150.734375,-284
150.75,-284
150.765625,-286
150.78125,-288
150.796875,-292
150.8125,-299
150.828125,-307
150.84375,-313
150.859375,-320
150.875,-323
150.890625,-316
150.90625,-315
150.921875,-313
150.9375,-310
150.953125,-315
150.96875,-319
150.984375,-309
151.0,-299
151.015625,-304
151.03125,-311
151.046875,-312
151.0625,-317
151.078125,-325
151.09375,-322
151.109375,-318
151.125,-318
151.140625,-318
151.15625,-324
151.171875,-325
151.1875,-322
151.203125,-321
151.21875,-325
151.234375,-328
151.25,-330
151.265625,-329
151.28125,-325
151.296875,-325
151.3125,-326
151.328125,-324
151.34375,-333
151.359375,-339
151.375,-339
151.390625,-330
151.40625,-331
151.421875,-338
151.4375,-339
151.453125,-339
151.46875,-346
151.484375,-353
151.5,-352
151.515625,-351
151.53125,-355
151.546875,-354
151.5625,-355
151.578125,-353
151.59375,-351
151.609375,-349
151.625,-344
151.640625,-346
151.65625,-347
151.671875,-346
151.6875,-340
151.703125,-338
151.71875,-338
151.734375,-338
151.75,-330
151.765625,-322
151.78125,-317
151.796875,-320
151.8125,-321
151.828125,-322
151.84375,-324
151.859375,-325
151.875,-317
151.890625,-310
151.90625,-309
151.921875,-312
151.9375,-309
151.953125,-308
151.96875,-313
151.984375,-309
152.0,-299
152.015625,-297
152.03125,-302
152.046875,-298
152.0625,-292
152.078125,-290
152.09375,-287
152.109375,-283
152.125,-293
152.140625,-301
152.15625,-298
152.171875,-295
152.1875,-297
152.203125,-294
152.21875,-291
152.234375,-286
152.25,-288
152.265625,-293
152.28125,-290
152.296875,-280
152.3125,-277
152.328125,-283
152.34375,-282
152.359375,-274
152.375,-270
152.390625,-268
152.40625,-265
152.421875,-265
152.4375,-272
152.453125,-268
152.46875,-258
152.484375,-256
152.5,-256
152.515625,-262
152.53125,-266
152.546875,-266
152.5625,-260
152.578125,-252
152.59375,-251
152.609375,-253
152.625,-259
152.640625,-266
152.65625,-268
152.671875,-266
152.6875,-262
152.703125,-260
152.71875,-265
152.734375,-270
152.75,-266
152.765625,-268
152.78125,-270
152.796875,-271
152.8125,-273
152.828125,-276
152.84375,-273
152.859375,-284
152.875,-296
152.890625,-293
152.90625,-285
152.921875,-285
152.9375,-289
152.953125,-296
152.96875,-301
152.984375,-300
153.0,-292
153.015625,-291
153.03125,-294
153.046875,-295
153.0625,-293
153.078125,-290
153.09375,-287
153.109375,-289
153.125,-294
153.140625,-291
153.15625,-284
153.171875,-284
153.1875,-289
153.203125,-291
153.21875,-292
153.234375,-289
153.25,-290
153.265625,-298
153.28125,-295
153.296875,-290
153.3125,-298
153.328125,-306
153.34375,-301
153.359375,-301
153.375,-306
153.390625,-301
153.40625,-298
153.421875,-300
153.4375,-296
153.453125,-293
153.46875,-301
153.484375,-310
153.5,-314
153.515625,-314
153.53125,-322
153.546875,-326
153.5625,-324
153.578125,-321
153.59375,-320
153.609375,-323
153.625,-325
153.640625,-317
153.65625,-309
153.671875,-317
153.6875,-326
153.703125,-329
153.71875,-325
153.734375,-321
153.75,-322
153.765625,-324
153.78125,-319
153.796875,-316
153.8125,-315
153.828125,-309
153.84375,-307
153.859375,-315
153.875,-323
153.890625,-321
153.90625,-314
153.921875,-307
153.9375,-306
153.953125,-318
153.96875,-327
153.984375,-327
154.0,-321
154.015625,-320
154.03125,-323
154.046875,-324
154.0625,-324
154.078125,-322
154.09375,-320
154.109375,-322
154.125,-324
154.140625,-329
154.15625,-336
154.171875,-335
154.1875,-328
154.203125,-330
154.21875,-337
154.234375,-343
154.25,-339
154.265625,-335
154.28125,-335
154.296875,-337
154.3125,-335
154.328125,-339
154.34375,-343
154.359375,-341
154.375,-335
154.390625,-337
154.40625,-345
154.421875,-340
154.4375,-339
154.453125,-338
154.46875,-331
154.484375,-325
154.5,-326
154.515625,-327
154.53125,-326
154.546875,-328
154.5625,-333
154.578125,-337
154.59375,-330
154.609375,-328
154.625,-335
154.640625,-334
154.65625,-324
154.671875,-320
154.6875,-324
154.703125,-334
154.71875,-336
154.734375,-333
154.75,-330
154.765625,-334
154.78125,-335
154.796875,-334
154.8125,-335
154.828125,-338
154.84375,-334
154.859375,-331
154.875,-334
154.890625,-336
154.90625,-332
154.921875,-337
154.9375,-344
154.953125,-340
154.96875,-335
154.984375,-336
155.0,-342
155.015625,-344
155.03125,-339
155.046875,-329
155.0625,-330
155.078125,-328
155.09375,-326
155.109375,-322
155.125,-320
155.140625,-318
155.15625,-312
155.171875,-306
155.1875,-307
155.203125,-304
155.21875,-299
155.234375,-299
155.25,-301
155.265625,-298
155.28125,-294
155.296875,-295
155.3125,-300
155.328125,-295
155.34375,-282
155.359375,-279
155.375,-283
155.390625,-281
155.40625,-279
155.421875,-285
155.4375,-284
155.453125,-275
155.46875,-270
155.484375,-269
155.5,-269
155.515625,-267
155.53125,-267
155.546875,-265
155.5625,-264
155.578125,-268
155.59375,-271
155.609375,-273
155.625,-272
155.640625,-264
155.65625,-260
155.671875,-266
155.6875,-265
155.703125,-268
155.71875,-270
155.734375,-273
155.75,-268
155.765625,-257
155.78125,-255
155.796875,-264
155.8125,-269
155.828125,-258
155.84375,-257
155.859375,-269
155.875,-272
155.890625,-263
155.90625,-262
155.921875,-267
155.9375,-267
155.953125,-265
155.96875,-268
155.984375,-273
156.0,-273
156.015625,-273
156.03125,-277
156.046875,-278
156.0625,-279
156.078125,-284
156.09375,-283
156.109375,-280
156.125,-279
156.140625,-290
156.15625,-305
156.171875,-304
156.1875,-297
156.203125,-300
156.21875,-302
156.234375,-298
156.25,-298
156.265625,-303
156.28125,-305
156.296875,-303
156.3125,-301
156.328125,-306
156.34375,-319
156.359375,-322
156.375,-314
156.390625,-314
156.40625,-314
156.421875,-312
156.4375,-315
156.453125,-318
156.46875,-328
156.484375,-330
156.5,-322
156.515625,-319
156.53125,-328
156.546875,-327
156.5625,-326
156.578125,-326
156.59375,-329
156.609375,-324
156.625,-317
156.640625,-318
156.65625,-319
156.671875,-321
156.6875,-319
156.703125,-322
156.71875,-327
156.734375,-327
156.75,-322
156.765625,-320
156.78125,-323
156.796875,-323
156.8125,-319
156.828125,-318
156.84375,-329
156.859375,-333
156.875,-328
156.890625,-324
156.90625,-323
156.921875,-322
156.9375,-319
156.953125,-318
156.96875,-327
156.984375,-334
157.0,-335
157.015625,-333
157.03125,-335
157.046875,-337
157.0625,-340
157.078125,-338
157.09375,-335
157.109375,-335
157.125,-337
157.140625,-340
157.15625,-341
157.171875,-340
157.1875,-335
157.203125,-331
157.21875,-331
157.234375,-336
157.25,-339
157.265625,-330
157.28125,-318
157.296875,-318
157.3125,-323
157.328125,-322
157.34375,-322
157.359375,-322
157.375,-319
157.390625,-312
157.40625,-304
157.421875,-304
157.4375,-314
157.453125,-319
157.46875,-321
157.484375,-326
157.5,-321
157.515625,-312
157.53125,-308
157.546875,-316
157.5625,-322
157.578125,-325
157.59375,-325
157.609375,-326
157.625,-328
157.640625,-331
157.65625,-335
157.671875,-338
157.6875,-337
157.703125,-336
157.71875,-337
157.734375,-330
157.75,-330
157.765625,-339
157.78125,-356
157.796875,-360
157.8125,-346
157.828125,-336
157.84375,-347
157.859375,-362
157.875,-358
157.890625,-351
157.90625,-348
157.921875,-345
157.9375,-342
157.953125,-339
157.96875,-338
157.984375,-345
158.0,-346
158.015625,-334
158.03125,-321
158.046875,-313
158.0625,-305
158.078125,-303
158.09375,-306
158.109375,-314
158.125,-315
158.140625,-305
158.15625,-297
158.171875,-297
158.1875,-297
158.203125,-287
158.21875,-285
158.234375,-282
158.25,-269
158.265625,-264
158.28125,-278
158.296875,-278
158.3125,-265
158.328125,-268
158.34375,-278
158.359375,-273
158.375,-264
158.390625,-270
158.40625,-275
158.421875,-269
158.4375,-256
158.453125,-254
158.46875,-256
158.484375,-250
158.5,-245
158.515625,-252
158.53125,-256
158.546875,-252
158.5625,-244
158.578125,-245
158.59375,-249
158.609375,-252
158.625,-255
158.640625,-253
158.65625,-249
158.671875,-246
158.6875,-247
158.703125,-248
158.71875,-249
158.734375,-247
158.75,-241
158.765625,-238
158.78125,-244
158.796875,-247
158.8125,-256
158.828125,-258
158.84375,-253
158.859375,-255
158.875,-268
158.890625,-270
158.90625,-260
158.921875,-258
158.9375,-262
158.953125,-263
158.96875,-263
158.984375,-271
159.0,-280
159.015625,-288
159.03125,-294
159.046875,-297
159.0625,-300
159.078125,-300
159.09375,-296
159.109375,-298
159.125,-303
159.140625,-310
159.15625,-310
159.171875,-314
159.1875,-325
159.203125,-333
159.21875,-333
159.234375,-339
159.25,-343
159.265625,-330
159.28125,-319
159.296875,-322
159.3125,-328
159.328125,-332
159.34375,-330
159.359375,-329
159.375,-329
159.390625,-328
159.40625,-329
159.421875,-334
159.4375,-340
159.453125,-344
159.46875,-337
159.484375,-337
159.5,-336
159.515625,-332
159.53125,-338
159.546875,-345
159.5625,-345
159.578125,-345
159.59375,-349
159.609375,-350
159.625,-344
159.640625,-341
159.65625,-337
159.671875,-347
159.6875,-351
159.703125,-348
159.71875,-347
159.734375,-357
159.75,-362
159.765625,-353
159.78125,-349
159.796875,-356
159.8125,-363
159.828125,-353
159.84375,-352
159.859375,-365
159.875,-373
159.890625,-367
159.90625,-364
159.921875,-362
159.9375,-357
159.953125,-351
159.96875,-353
159.984375,-359
160.0,-365
160.015625,-373
160.03125,-376
160.046875,-371
160.0625,-371
160.078125,-381
160.09375,-385
160.109375,-382
160.125,-384
160.140625,-383
160.15625,-376
160.171875,-384
160.1875,-390
160.203125,-394
160.21875,-396
160.234375,-399
160.25,-395
160.265625,-393
160.28125,-394
160.296875,-398
160.3125,-403
160.328125,-404
160.34375,-395
160.359375,-386
160.375,-380
160.390625,-388
160.40625,-396
160.421875,-396
160.4375,-384
160.453125,-371
160.46875,-369
160.484375,-380
160.5,-380
160.515625,-365
160.53125,-352
160.546875,-346
160.5625,-342
160.578125,-338
160.59375,-335
160.609375,-323
160.625,-313
160.640625,-312
160.65625,-302
160.671875,-292
160.6875,-295
160.703125,-299
160.71875,-291
160.734375,-282
160.75,-277
160.765625,-265
160.78125,-258
160.796875,-264
160.8125,-272
160.828125,-277
160.84375,-270
160.859375,-258
160.875,-252
160.890625,-252
160.90625,-251
160.921875,-249
160.9375,-251
160.953125,-248
160.96875,-244
160.984375,-238
161.0,-240
161.015625,-237
161.03125,-227
161.046875,-218
161.0625,-221
161.078125,-218
161.09375,-209
161.109375,-214
161.125,-225
161.140625,-224
161.15625,-212
161.171875,-207
161.1875,-210
161.203125,-210
161.21875,-211
161.234375,-214
161.25,-213
161.265625,-206
161.28125,-203
161.296875,-206
161.3125,-209
161.328125,-201
161.34375,-192
161.359375,-197
161.375,-197
161.390625,-188
161.40625,-178
161.421875,-180
161.4375,-184
161.453125,-184
161.46875,-177
161.484375,-172
161.5,-174
161.515625,-174
161.53125,-175
161.546875,-176
161.5625,-179
161.578125,-174
161.59375,-175
161.609375,-177
161.625,-179
161.640625,-179
161.65625,-173
161.671875,-166
161.6875,-164
161.703125,-162
161.71875,-158
161.734375,-150
161.75,-142
161.765625,-136
161.78125,-131
161.796875,-128
161.8125,-128
161.828125,-131
161.84375,-140
161.859375,-137
161.875,-123
161.890625,-123
161.90625,-126
161.921875,-121
161.9375,-117
161.953125,-118
161.96875,-125
161.984375,-131
162.0,-124
162.015625,-112
162.03125,-114
162.046875,-119
162.0625,-123
162.078125,-124
162.09375,-122
162.109375,-118
162.125,-114
162.140625,-109
162.15625,-109
162.171875,-113
162.1875,-119
162.203125,-121
162.21875,-119
162.234375,-114
162.25,-116
162.265625,-121
162.28125,-119
162.296875,-117
162.3125,-123
162.328125,-128
162.34375,-127
162.359375,-120
162.375,-113
162.390625,-110
162.40625,-122
162.421875,-128
162.4375,-120
162.453125,-119
162.46875,-124
162.484375,-119
162.5,-106
162.515625,-109
162.53125,-119
162.546875,-117
162.5625,-114
162.578125,-118
162.59375,-125
162.609375,-120
162.625,-108
162.640625,-114
162.65625,-124
162.671875,-119
162.6875,-112
162.703125,-114
162.71875,-122
162.734375,-124
162.75,-122
162.765625,-120
162.78125,-122
162.796875,-124
162.8125,-125
162.828125,-131
162.84375,-137
162.859375,-136
162.875,-131
162.890625,-133
162.90625,-139
162.921875,-139
162.9375,-145
162.953125,-151
162.96875,-152
162.984375,-157
163.0,-166
163.015625,-166
163.03125,-162
163.046875,-161
163.0625,-166
163.078125,-172
163.09375,-174
163.109375,-168
163.125,-170
163.140625,-175
163.15625,-175
163.171875,-177
163.1875,-186
163.203125,-189
163.21875,-190
163.234375,-192
163.25,-190
163.265625,-188
163.28125,-188
163.296875,-188
163.3125,-197
163.328125,-210
163.34375,-210
163.359375,-208
163.375,-209
163.390625,-206
163.40625,-205
163.421875,-207
163.4375,-203
163.453125,-203
163.46875,-209
163.484375,-214
163.5,-208
163.515625,-199
163.53125,-202
163.546875,-212
163.5625,-219
163.578125,-219
163.59375,-219
163.609375,-219
163.625,-223
163.640625,-223
163.65625,-221
163.671875,-221
163.6875,-224
163.703125,-227
163.71875,-232
163.734375,-232
163.75,-226
163.765625,-229
163.78125,-237
163.796875,-236
163.8125,-230
163.828125,-229
163.84375,-237
163.859375,-247
163.875,-246
163.890625,-239
163.90625,-243
163.921875,-253
163.9375,-249
163.953125,-242
163.96875,-250
163.984375,-256
164.0,-252
164.015625,-241
164.03125,-233
164.046875,-233
164.0625,-240
164.078125,-244
164.09375,-243
164.109375,-239
164.125,-237
164.140625,-243
164.15625,-243
164.171875,-242
164.1875,-245
164.203125,-248
164.21875,-252
164.234375,-258
164.25,-258
164.265625,-256
164.28125,-257
164.296875,-259
164.3125,-253
164.328125,-256
164.34375,-267
164.359375,-269
164.375,-270
164.390625,-265
164.40625,-256
164.421875,-253
164.4375,-257
164.453125,-265
164.46875,-271
164.484375,-265
164.5,-260
164.515625,-265
164.53125,-273
164.546875,-278
164.5625,-273
164.578125,-266
164.59375,-266
164.609375,-262
164.625,-257
164.640625,-261
164.65625,-260
164.671875,-256
164.6875,-258
164.703125,-268
164.71875,-269
164.734375,-260
164.75,-259
164.765625,-266
164.78125,-273
164.796875,-276
164.8125,-274
164.828125,-268
164.84375,-262
164.859375,-267
164.875,-274
164.890625,-275
164.90625,-264
164.921875,-261
164.9375,-270
164.953125,-276
164.96875,-272
164.984375,-268
165.0,-269
165.015625,-273
165.03125,-270
165.046875,-263
165.0625,-270
165.078125,-276
165.09375,-280
165.109375,-278
165.125,-279
165.140625,-275
165.15625,-271
165.171875,-269
165.1875,-273
165.203125,-280
165.21875,-282
165.234375,-271
165.25,-260
165.265625,-264
165.28125,-271
165.296875,-269
165.3125,-263
165.328125,-260
165.34375,-265
165.359375,-278
165.375,-282
165.390625,-278
165.40625,-270
165.421875,-267
165.4375,-274
165.453125,-273
165.46875,-266
165.484375,-275
165.5,-287
165.515625,-287
165.53125,-283
165.546875,-287
165.5625,-287
165.578125,-280
165.59375,-274
165.609375,-276
165.625,-279
165.640625,-282
165.65625,-282
165.671875,-286
165.6875,-282
165.703125,-279
165.71875,-279
165.734375,-284
165.75,-283
165.765625,-279
165.78125,-279
165.796875,-283
165.8125,-292
165.828125,-294
165.84375,-286
165.859375,-276
165.875,-270
165.890625,-271
165.90625,-275
165.921875,-278
165.9375,-272
165.953125,-275
165.96875,-282
165.984375,-286
166.0,-279
166.015625,-278
166.03125,-281
166.046875,-286
166.0625,-291
166.078125,-287
166.09375,-281
166.109375,-284
166.125,-285
166.140625,-284
166.15625,-286
166.171875,-286
166.1875,-281
166.203125,-280
166.21875,-279
166.234375,-272
166.25,-277
166.265625,-287
166.28125,-294
166.296875,-294
166.3125,-284
166.328125,-280
166.34375,-294
166.359375,-304
166.375,-298
166.390625,-292
166.40625,-292
166.421875,-285
166.4375,-276
166.453125,-273
166.46875,-279
166.484375,-289
166.5,-294
166.515625,-293
166.53125,-291
166.546875,-290
166.5625,-291
166.578125,-291
166.59375,-291
166.609375,-286
166.625,-283
166.640625,-287
166.65625,-294
166.671875,-297
166.6875,-292
166.703125,-284
166.71875,-286
166.734375,-289
166.75,-286
166.765625,-283
166.78125,-290
166.796875,-297
166.8125,-288
166.828125,-280
166.84375,-282
166.859375,-290
166.875,-291
166.890625,-288
166.90625,-287
166.921875,-291
166.9375,-293
166.953125,-289
166.96875,-287
166.984375,-289
167.0,-292
167.015625,-286
167.03125,-275
167.046875,-272
167.0625,-276
167.078125,-278
167.09375,-277
167.109375,-278
167.125,-278
167.140625,-279
167.15625,-278
167.171875,-278
167.1875,-276
167.203125,-277
167.21875,-274
167.234375,-269
167.25,-269
167.265625,-271
167.28125,-271
167.296875,-273
167.3125,-272
167.328125,-266
167.34375,-261
167.359375,-264
167.375,-265
167.390625,-260
167.40625,-256
167.421875,-260
167.4375,-263
167.453125,-259
167.46875,-252
167.484375,-257
167.5,-260
167.515625,-251
167.53125,-243
167.546875,-247
167.5625,-249
167.578125,-244
167.59375,-233
167.609375,-232
167.625,-237
167.640625,-239
167.65625,-239
167.671875,-237
167.6875,-235
167.703125,-242
167.71875,-249
167.734375,-248
167.75,-252
167.765625,-254
167.78125,-253
167.796875,-250
167.8125,-249
167.828125,-253
167.84375,-264
167.859375,-269
167.875,-263
167.890625,-250
167.90625,-245
167.921875,-254
167.9375,-265
167.953125,-268
167.96875,-266
167.984375,-265
168.0,-264
168.015625,-268
168.03125,-277
168.046875,-278
168.0625,-268
168.078125,-267
168.09375,-271
168.109375,-277
168.125,-277
168.140625,-271
