,Experiment name:,Sample experiment
Duration:,5 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'0:0:58.15;1509
'0:0:58.2;1509
'0:0:58.25;1510
'0:0:58.3;1510
'0:0:58.35;1510
'0:0:58.4;1511
'0:0:58.45;1510
'0:0:58.5;1509
'0:0:58.55;1509
'0:0:58.6;1514
'0:0:58.65;1518
'0:0:58.7;1519
'0:0:58.75;1515
'0:0:58.8;1509
'0:0:58.85;1509
'0:0:58.9;1512
'0:0:58.95;1514
'0:0:59.0;1515
'0:0:59.05;1519
'0:0:59.1;1523
'0:0:59.15;1525
'0:0:59.2;1527
'0:0:59.25;1528
'0:0:59.3;1530
'0:0:59.35;1540
'0:0:59.4;1559
'0:0:59.45;1583
'0:0:59.5;1619
'0:0:59.55;1659
'0:0:59.6;1703
'0:0:59.65;1744
'0:0:59.7;1791
'0:0:59.75;1832
'0:0:59.8;1872
'0:0:59.85;1907
'0:0:59.9;1946
'0:0:59.95;1986
'0:1:0;2025
'0:1:0.05;2051
'0:1:0.1;2072
'0:1:0.15;2084
'0:1:0.2;2091
'0:1:0.25;2089
'0:1:0.3;2073
'0:1:0.35;2041
'0:1:0.4;1993
'0:1:0.45;1946
'0:1:0.5;1896
'0:1:0.55;1848
'0:1:0.6;1798
'0:1:0.65;1758
'0:1:0.7;1718
'0:1:0.75;1686
'0:1:0.8;1659
'0:1:0.85;1632
'0:1:0.9;1596
'0:1:0.95;1565
'0:1:1.0;1541
'0:1:1.05;1524
'0:1:1.1;1512
'0:1:1.15;1513
'0:1:1.2;1521
'0:1:1.25;1526
'0:1:1.3;1522
'0:1:1.35;1519
'0:1:1.4;1518
'0:1:1.45;1517
'0:1:1.5;1517
'0:1:1.55;1517
'0:1:1.6;1511
'0:1:1.65;1506
'0:1:1.7;1505
'0:1:1.75;1504
'0:1:1.8;1503
'0:1:1.85;1505
'0:1:1.9;1507
'0:1:1.95;1510
'0:1:2.0;1513
'0:1:2.05;1516
'0:1:2.1;1518
'0:1:2.15;1519
'0:1:2.2;1521
'0:1:2.25;1524
'0:1:2.3;1519
'0:1:2.35;1516
'0:1:2.4;1532
'0:1:2.45;1563
'0:1:2.5;1605
'0:1:2.55;1648
'0:1:2.6;1699
'0:1:2.65;1746
'0:1:2.7;1799
'0:1:2.75;1845
'0:1:2.8;1889
'0:1:2.85;1927
'0:1:2.9;1966
'0:1:2.95;1999
'0:1:3.0;2029
'0:1:3.05;2049
'0:1:3.1;2067
'0:1:3.15;2085
'0:1:3.2;2104
'0:1:3.25;2108
'0:1:3.3;2087
'0:1:3.35;2047
'0:1:3.4;1991
'0:1:3.45;1936
'0:1:3.5;1884
'0:1:3.55;1838
'0:1:3.6;1788
'0:1:3.65;1747
'0:1:3.7;1708
'0:1:3.75;1670
'0:1:3.8;1626
'0:1:3.85;1592
'0:1:3.9;1568
'0:1:3.95;1553
'0:1:4.0;1542
'0:1:4.05;1534
'0:1:4.1;1529
'0:1:4.15;1527
'0:1:4.2;1527
'0:1:4.25;1527
'0:1:4.3;1524
'0:1:4.35;1523
'0:1:4.4;1523
'0:1:4.45;1523
'0:1:4.5;1518
'0:1:4.55;1509
'0:1:4.6;1502
'0:1:4.65;1500
'0:1:4.7;1500
'0:1:4.75;1502
'0:1:4.8;1508
'0:1:4.85;1517
'0:1:4.9;1531
'0:1:4.95;1535
'0:1:5.0;1532
'0:1:5.05;1536
'0:1:5.1;1542
'0:1:5.15;1542
'0:1:5.2;1546
'0:1:5.25;1545
'0:1:5.3;1536
'0:1:5.35;1530
'0:1:5.4;1540
'0:1:5.45;1562
'0:1:5.5;1595
'0:1:5.55;1634
'0:1:5.6;1680
'0:1:5.65;1726
'0:1:5.7;1772
'0:1:5.75;1815
'0:1:5.8;1860
'0:1:5.85;1901
'0:1:5.9;1939
'0:1:5.95;1970
'0:1:6.0;2001
'0:1:6.05;2022
'0:1:6.1;2043
'0:1:6.15;2062
'0:1:6.2;2079
'0:1:6.25;2082
'0:1:6.3;2064
'0:1:6.35;2026
'0:1:6.4;1975
'0:1:6.45;1927
'0:1:6.5;1876
'0:1:6.55;1829
'0:1:6.6;1780
'0:1:6.65;1739
'0:1:6.7;1703
'0:1:6.75;1671
'0:1:6.8;1633
'0:1:6.85;1602
'0:1:6.9;1576
'0:1:6.95;1557
'0:1:7.0;1542
'0:1:7.05;1534
'0:1:7.1;1529
'0:1:7.15;1525
'0:1:7.2;1522
'0:1:7.25;1522
'0:1:7.3;1523
'0:1:7.35;1522
'0:1:7.4;1521
'0:1:7.45;1524
'0:1:7.5;1523
'0:1:7.55;1514
'0:1:7.6;1502
'0:1:7.65;1499
'0:1:7.7;1500
'0:1:7.75;1505
'0:1:7.8;1516
'0:1:7.85;1520
'0:1:7.9;1521
'0:1:7.95;1525
'0:1:8.0;1530
'0:1:8.05;1531
'0:1:8.1;1532
'0:1:8.15;1535
'0:1:8.2;1536
'0:1:8.25;1532
'0:1:8.3;1527
'0:1:8.35;1537
'0:1:8.4;1562
'0:1:8.45;1591
'0:1:8.5;1630
'0:1:8.55;1674
'0:1:8.6;1722
'0:1:8.65;1766
'0:1:8.7;1813
'0:1:8.75;1855
'0:1:8.8;1896
'0:1:8.85;1932
'0:1:8.9;1970
'0:1:8.95;2002
'0:1:9.0;2029
'0:1:9.05;2051
'0:1:9.1;2077
'0:1:9.15;2100
'0:1:9.2;2110
'0:1:9.25;2101
'0:1:9.3;2069
'0:1:9.35;2025
'0:1:9.4;1970
'0:1:9.45;1916
'0:1:9.5;1858
'0:1:9.55;1806
'0:1:9.6;1754
'0:1:9.65;1712
'0:1:9.7;1668
'0:1:9.75;1630
'0:1:9.8;1593
'0:1:9.85;1570
'0:1:9.9;1551
'0:1:9.95;1537
'0:1:10.0;1528
'0:1:10.05;1521
'0:1:10.1;1519
'0:1:10.15;1520
'0:1:10.2;1523
'0:1:10.25;1526
'0:1:10.3;1527
'0:1:10.35;1528
'0:1:10.4;1528
'0:1:10.45;1522
'0:1:10.5;1513
'0:1:10.55;1511
'0:1:10.6;1511
'0:1:10.65;1510
'0:1:10.7;1512
'0:1:10.75;1516
'0:1:10.8;1518
'0:1:10.85;1521
'0:1:10.9;1523
'0:1:10.95;1525
'0:1:11.0;1528
'0:1:11.05;1529
'0:1:11.1;1531
'0:1:11.15;1530
'0:1:11.2;1524
'0:1:11.25;1518
'0:1:11.3;1516
'0:1:11.35;1517
'0:1:11.4;1528
'0:1:11.45;1553
'0:1:11.5;1590
'0:1:11.55;1629
'0:1:11.6;1674
'0:1:11.65;1719
'0:1:11.7;1766
'0:1:11.75;1808
'0:1:11.8;1851
'0:1:11.85;1887
'0:1:11.9;1920
'0:1:11.95;1945
'0:1:12.0;1972
'0:1:12.05;2000
'0:1:12.1;2028
'0:1:12.15;2050
'0:1:12.2;2070
'0:1:12.25;2084
'0:1:12.3;2088
'0:1:12.35;2074
'0:1:12.4;2038
'0:1:12.45;1987
'0:1:12.5;1924
'0:1:12.55;1865
'0:1:12.6;1804
'0:1:12.65;1751
'0:1:12.7;1692
'0:1:12.75;1641
'0:1:12.8;1599
'0:1:12.85;1571
'0:1:12.9;1556
'0:1:12.95;1557
'0:1:13.0;1557
'0:1:13.05;1547
'0:1:13.1;1537
'0:1:13.15;1534
'0:1:13.2;1531
'0:1:13.25;1531
'0:1:13.3;1534
'0:1:13.35;1535
'0:1:13.4;1528
'0:1:13.45;1521
'0:1:13.5;1518
'0:1:13.55;1517
'0:1:13.6;1520
'0:1:13.65;1523
'0:1:13.7;1526
'0:1:13.75;1532
'0:1:13.8;1538
'0:1:13.85;1543
'0:1:13.9;1546
'0:1:13.95;1550
'0:1:14.0;1556
'0:1:14.05;1562
'0:1:14.1;1568
'0:1:14.15;1587
'0:1:14.2;1627
'0:1:14.25;1673
'0:1:14.3;1725
'0:1:14.35;1772
'0:1:14.4;1826
'0:1:14.45;1875
'0:1:14.5;1926
'0:1:14.55;1969
'0:1:14.6;2012
'0:1:14.65;2045
'0:1:14.7;2076
'0:1:14.75;2100
'0:1:14.8;2118
'0:1:14.85;2137
'0:1:14.9;2158
'0:1:14.95;2173
'0:1:15.0;2175
'0:1:15.05;2154
'0:1:15.1;2106
'0:1:15.15;2049
'0:1:15.2;1985
'0:1:15.25;1929
'0:1:15.3;1872
'0:1:15.35;1818
'0:1:15.4;1762
'0:1:15.45;1720
'0:1:15.5;1679
'0:1:15.55;1640
'0:1:15.6;1605
'0:1:15.65;1582
'0:1:15.7;1561
'0:1:15.75;1548
'0:1:15.8;1540
'0:1:15.85;1535
'0:1:15.9;1530
'0:1:15.95;1529
'0:1:16.0;1529
'0:1:16.05;1528
'0:1:16.1;1529
'0:1:16.15;1531
'0:1:16.2;1528
'0:1:16.25;1519
'0:1:16.3;1514
'0:1:16.35;1515
'0:1:16.4;1517
'0:1:16.45;1519
'0:1:16.5;1522
'0:1:16.55;1523
'0:1:16.6;1525
'0:1:16.65;1529
'0:1:16.7;1535
'0:1:16.75;1540
'0:1:16.8;1544
'0:1:16.85;1547
'0:1:16.9;1546
'0:1:16.95;1540
'0:1:17.0;1538
'0:1:17.05;1556
'0:1:17.1;1597
'0:1:17.15;1646
'0:1:17.2;1704
'0:1:17.25;1756
'0:1:17.3;1810
'0:1:17.35;1859
'0:1:17.4;1907
'0:1:17.45;1944
'0:1:17.5;1982
'0:1:17.55;2012
'0:1:17.6;2044
'0:1:17.65;2072
'0:1:17.7;2096
'0:1:17.75;2114
'0:1:17.8;2131
'0:1:17.85;2141
'0:1:17.9;2134
'0:1:17.95;2102
'0:1:18.0;2053
'0:1:18.05;2009
'0:1:18.1;1963
'0:1:18.15;1919
'0:1:18.2;1871
'0:1:18.25;1831
'0:1:18.3;1793
'0:1:18.35;1758
'0:1:18.4;1716
'0:1:18.45;1674
'0:1:18.5;1635
'0:1:18.55;1611
'0:1:18.6;1589
'0:1:18.65;1574
'0:1:18.7;1563
'0:1:18.75;1556
'0:1:18.8;1549
'0:1:18.85;1545
'0:1:18.9;1542
'0:1:18.95;1542
'0:1:19.0;1541
'0:1:19.05;1539
'0:1:19.1;1534
'0:1:19.15;1524
'0:1:19.2;1517
'0:1:19.25;1516
'0:1:19.3;1516
'0:1:19.35;1518
'0:1:19.4;1522
'0:1:19.45;1527
'0:1:19.5;1533
'0:1:19.55;1537
'0:1:19.6;1540
'0:1:19.65;1542
'0:1:19.7;1543
'0:1:19.75;1545
'0:1:19.8;1543
'0:1:19.85;1539
'0:1:19.9;1549
'0:1:19.95;1576
'0:1:20.0;1616
'0:1:20.05;1660
'0:1:20.1;1715
'0:1:20.15;1767
'0:1:20.2;1820
'0:1:20.25;1869
'0:1:20.3;1921
'0:1:20.35;1965
'0:1:20.4;2012
'0:1:20.45;2055
'0:1:20.5;2099
'0:1:20.55;2136
'0:1:20.6;2178
'0:1:20.65;2216
'0:1:20.7;2246
'0:1:20.75;2257
'0:1:20.8;2251
'0:1:20.85;2227
'0:1:20.9;2175
'0:1:20.95;2117
'0:1:21.0;2053
'0:1:21.05;1993
'0:1:21.1;1930
'0:1:21.15;1878
'0:1:21.2;1824
'0:1:21.25;1763
'0:1:21.3;1695
'0:1:21.35;1652
'0:1:21.4;1618
'0:1:21.45;1590
'0:1:21.5;1570
'0:1:21.55;1561
'0:1:21.6;1554
'0:1:21.65;1546
'0:1:21.7;1538
'0:1:21.75;1535
'0:1:21.8;1533
'0:1:21.85;1530
'0:1:21.9;1521
'0:1:21.95;1513
'0:1:22.0;1512
'0:1:22.05;1514
'0:1:22.1;1521
'0:1:22.15;1531
'0:1:22.2;1534
'0:1:22.25;1531
'0:1:22.3;1531
'0:1:22.35;1538
'0:1:22.4;1543
'0:1:22.45;1544
'0:1:22.5;1546
'0:1:22.55;1544
'0:1:22.6;1536
'0:1:22.65;1538
'0:1:22.7;1563
'0:1:22.75;1605
'0:1:22.8;1659
'0:1:22.85;1706
'0:1:22.9;1755
'0:1:22.95;1803
'0:1:23.0;1856
'0:1:23.05;1899
'0:1:23.1;1941
'0:1:23.15;1979
'0:1:23.2;2013
'0:1:23.25;2039
'0:1:23.3;2074
'0:1:23.35;2113
'0:1:23.4;2153
'0:1:23.45;2181
'0:1:23.5;2203
'0:1:23.55;2214
'0:1:23.6;2208
'0:1:23.65;2183
'0:1:23.7;2135
'0:1:23.75;2078
'0:1:23.8;2013
'0:1:23.85;1951
'0:1:23.9;1881
'0:1:23.95;1819
'0:1:24.0;1760
'0:1:24.05;1714
'0:1:24.1;1674
'0:1:24.15;1645
'0:1:24.2;1620
'0:1:24.25;1603
'0:1:24.3;1588
'0:1:24.35;1572
'0:1:24.4;1557
'0:1:24.45;1550
'0:1:24.5;1549
'0:1:24.55;1547
'0:1:24.6;1536
'0:1:24.65;1523
'0:1:24.7;1517
'0:1:24.75;1514
'0:1:24.8;1516
'0:1:24.85;1522
'0:1:24.9;1528
'0:1:24.95;1530
'0:1:25.0;1532
'0:1:25.05;1535
'0:1:25.1;1541
'0:1:25.15;1545
'0:1:25.2;1548
'0:1:25.25;1552
'0:1:25.3;1551
'0:1:25.35;1547
'0:1:25.4;1548
'0:1:25.45;1551
'0:1:25.5;1552
'0:1:25.55;1557
'0:1:25.6;1555
'0:1:25.65;1550
'0:1:25.7;1567
'0:1:25.75;1607
'0:1:25.8;1662
'0:1:25.85;1714
'0:1:25.9;1772
'0:1:25.95;1827
'0:1:26.0;1879
'0:1:26.05;1913
'0:1:26.1;1943
'0:1:26.15;1970
'0:1:26.2;2008
'0:1:26.25;2048
'0:1:26.3;2088
'0:1:26.35;2119
'0:1:26.4;2142
'0:1:26.45;2160
'0:1:26.5;2172
'0:1:26.55;2169
'0:1:26.6;2143
'0:1:26.65;2102
'0:1:26.7;2054
'0:1:26.75;2007
'0:1:26.8;1946
'0:1:26.85;1877
'0:1:26.9;1807
'0:1:26.95;1762
'0:1:27.0;1728
'0:1:27.05;1700
'0:1:27.1;1669
'0:1:27.15;1642
'0:1:27.2;1615
'0:1:27.25;1594
'0:1:27.3;1575
'0:1:27.35;1565
'0:1:27.4;1559
'0:1:27.45;1551
'0:1:27.5;1544
'0:1:27.55;1545
'0:1:27.6;1542
'0:1:27.65;1530
'0:1:27.7;1526
'0:1:27.75;1535
'0:1:27.8;1541
'0:1:27.85;1549
'0:1:27.9;1571
'0:1:27.95;1584
'0:1:28.0;1584
'0:1:28.05;1584
'0:1:28.1;1581
'0:1:28.15;1569
'0:1:28.2;1556
'0:1:28.25;1553
'0:1:28.3;1549
'0:1:28.35;1550
'0:1:28.4;1573
'0:1:28.45;1619
'0:1:28.5;1679
'0:1:28.55;1735
'0:1:28.6;1800
'0:1:28.65;1852
'0:1:28.7;1892
'0:1:28.75;1925
'0:1:28.8;1965
'0:1:28.85;2005
'0:1:28.9;2050
'0:1:28.95;2084
'0:1:29.0;2104
'0:1:29.05;2107
'0:1:29.1;2090
'0:1:29.15;2056
'0:1:29.2;2003
'0:1:29.25;1949
'0:1:29.3;1894
'0:1:29.35;1847
'0:1:29.4;1798
'0:1:29.45;1756
'0:1:29.5;1707
'0:1:29.55;1665
'0:1:29.6;1635
'0:1:29.65;1622
'0:1:29.7;1611
'0:1:29.75;1600
'0:1:29.8;1589
'0:1:29.85;1580
'0:1:29.9;1566
'0:1:29.95;1551
'0:1:30.0;1542
'0:1:30.05;1533
'0:1:30.1;1518
'0:1:30.15;1510
'0:1:30.2;1517
'0:1:30.25;1527
'0:1:30.3;1539
'0:1:30.35;1551
'0:1:30.4;1566
'0:1:30.45;1578
'0:1:30.5;1589
'0:1:30.55;1595
'0:1:30.6;1595
'0:1:30.65;1590
'0:1:30.7;1580
'0:1:30.75;1566
'0:1:30.8;1556
'0:1:30.85;1558
'0:1:30.9;1563
'0:1:30.95;1569
'0:1:31.0;1575
'0:1:31.05;1579
'0:1:31.1;1583
'0:1:31.15;1590
'0:1:31.2;1598
'0:1:31.25;1603
'0:1:31.3;1607
'0:1:31.35;1611
'0:1:31.4;1613
'0:1:31.45;1606
'0:1:31.5;1599
'0:1:31.55;1597
'0:1:31.6;1597
'0:1:31.65;1594
'0:1:31.7;1591
'0:1:31.75;1606
'0:1:31.8;1644
'0:1:31.85;1687
'0:1:31.9;1734
'0:1:31.95;1776
'0:1:32.0;1822
'0:1:32.05;1864
'0:1:32.1;1906
'0:1:32.15;1937
'0:1:32.2;1966
'0:1:32.25;1997
'0:1:32.3;2034
'0:1:32.35;2069
'0:1:32.4;2109
'0:1:32.45;2143
'0:1:32.5;2175
'0:1:32.55;2205
'0:1:32.6;2232
'0:1:32.65;2244
'0:1:32.7;2242
'0:1:32.75;2219
'0:1:32.8;2173
'0:1:32.85;2119
'0:1:32.9;2060
'0:1:32.95;2011
'0:1:33.0;1962
'0:1:33.05;1917
'0:1:33.1;1868
'0:1:33.15;1826
'0:1:33.2;1784
'0:1:33.25;1750
'0:1:33.3;1720
'0:1:33.35;1696
'0:1:33.4;1670
'0:1:33.45;1649
'0:1:33.5;1635
'0:1:33.55;1621
'0:1:33.6;1599
'0:1:33.65;1581
'0:1:33.7;1569
'0:1:33.75;1564
'0:1:33.8;1563
'0:1:33.85;1562
'0:1:33.9;1561
'0:1:33.95;1561
'0:1:34.0;1562
'0:1:34.05;1564
'0:1:34.1;1568
'0:1:34.15;1570
'0:1:34.2;1567
'0:1:34.25;1558
'0:1:34.3;1552
'0:1:34.35;1551
'0:1:34.4;1553
'0:1:34.45;1558
'0:1:34.5;1566
'0:1:34.55;1570
'0:1:34.6;1572
'0:1:34.65;1574
'0:1:34.7;1577
'0:1:34.75;1581
'0:1:34.8;1587
'0:1:34.85;1592
'0:1:34.9;1589
'0:1:34.95;1583
'0:1:35.0;1580
'0:1:35.05;1579
'0:1:35.1;1578
'0:1:35.15;1577
'0:1:35.2;1576
'0:1:35.25;1584
'0:1:35.3;1605
'0:1:35.35;1631
'0:1:35.4;1667
'0:1:35.45;1711
'0:1:35.5;1762
'0:1:35.55;1807
'0:1:35.6;1847
'0:1:35.65;1878
'0:1:35.7;1912
'0:1:35.75;1946
'0:1:35.8;1985
'0:1:35.85;2021
'0:1:35.9;2060
'0:1:35.95;2097
'0:1:36.0;2136
'0:1:36.05;2169
'0:1:36.1;2195
'0:1:36.15;2206
'0:1:36.2;2193
'0:1:36.25;2158
'0:1:36.3;2105
'0:1:36.35;2055
'0:1:36.4;2003
'0:1:36.45;1953
'0:1:36.5;1899
'0:1:36.55;1856
'0:1:36.6;1820
'0:1:36.65;1798
'0:1:36.7;1776
'0:1:36.75;1757
'0:1:36.8;1741
'0:1:36.85;1729
'0:1:36.9;1721
'0:1:36.95;1721
'0:1:37.0;1722
'0:1:37.05;1718
'0:1:37.1;1707
'0:1:37.15;1694
'0:1:37.2;1676
'0:1:37.25;1663
'0:1:37.3;1655
'0:1:37.35;1654
'0:1:37.4;1656
'0:1:37.45;1662
'0:1:37.5;1671
'0:1:37.55;1676
'0:1:37.6;1672
'0:1:37.65;1668
'0:1:37.7;1670
'0:1:37.75;1669
'0:1:37.8;1665
'0:1:37.85;1662
'0:1:37.9;1657
'0:1:37.95;1653
'0:1:38.0;1653
'0:1:38.05;1654
'0:1:38.1;1655
'0:1:38.15;1657
'0:1:38.2;1665
'0:1:38.25;1684
'0:1:38.3;1715
'0:1:38.35;1750
'0:1:38.4;1787
'0:1:38.45;1819
'0:1:38.5;1857
'0:1:38.55;1897
'0:1:38.6;1940
'0:1:38.65;1978
'0:1:38.7;2016
'0:1:38.75;2052
'0:1:38.8;2090
'0:1:38.85;2123
'0:1:38.9;2153
'0:1:38.95;2173
'0:1:39.0;2189
'0:1:39.05;2198
'0:1:39.1;2189
'0:1:39.15;2162
'0:1:39.2;2115
'0:1:39.25;2061
'0:1:39.3;1997
'0:1:39.35;1940
'0:1:39.4;1888
'0:1:39.45;1845
'0:1:39.5;1803
'0:1:39.55;1768
'0:1:39.6;1738
'0:1:39.65;1714
'0:1:39.7;1693
'0:1:39.75;1679
'0:1:39.8;1663
'0:1:39.85;1646
'0:1:39.9;1630
'0:1:39.95;1621
'0:1:40.0;1614
'0:1:40.05;1612
'0:1:40.1;1611
'0:1:40.15;1610
'0:1:40.2;1610
'0:1:40.25;1613
'0:1:40.3;1615
'0:1:40.35;1614
'0:1:40.4;1614
'0:1:40.45;1618
'0:1:40.5;1615
'0:1:40.55;1607
'0:1:40.6;1601
'0:1:40.65;1603
'0:1:40.7;1609
'0:1:40.75;1615
'0:1:40.8;1615
'0:1:40.85;1614
'0:1:40.9;1616
'0:1:40.95;1620
'0:1:41.0;1625
'0:1:41.05;1629
'0:1:41.1;1629
'0:1:41.15;1630
'0:1:41.2;1636
'0:1:41.25;1637
'0:1:41.3;1630
'0:1:41.35;1622
'0:1:41.4;1616
'0:1:41.45;1611
'0:1:41.5;1616
'0:1:41.55;1636
'0:1:41.6;1672
'0:1:41.65;1713
'0:1:41.7;1760
'0:1:41.75;1808
'0:1:41.8;1863
'0:1:41.85;1914
'0:1:41.9;1959
'0:1:41.95;1996
'0:1:42.0;2033
'0:1:42.05;2059
'0:1:42.1;2086
'0:1:42.15;2118
'0:1:42.2;2151
'0:1:42.25;2168
'0:1:42.3;2174
'0:1:42.35;2169
'0:1:42.4;2150
'0:1:42.45;2118
'0:1:42.5;2071
'0:1:42.55;2020
'0:1:42.6;1959
'0:1:42.65;1905
'0:1:42.7;1853
'0:1:42.75;1809
'0:1:42.8;1766
'0:1:42.85;1736
'0:1:42.9;1717
'0:1:42.95;1700
'0:1:43.0;1678
'0:1:43.05;1660
'0:1:43.1;1647
'0:1:43.15;1639
'0:1:43.2;1634
'0:1:43.25;1631
'0:1:43.3;1627
'0:1:43.35;1621
'0:1:43.4;1617
'0:1:43.45;1616
'0:1:43.5;1611
'0:1:43.55;1603
'0:1:43.6;1595
'0:1:43.65;1591
'0:1:43.7;1590
'0:1:43.75;1592
'0:1:43.8;1594
'0:1:43.85;1595
'0:1:43.9;1601
'0:1:43.95;1605
'0:1:44.0;1606
'0:1:44.05;1607
'0:1:44.1;1607
'0:1:44.15;1608
'0:1:44.2;1610
'0:1:44.25;1608
'0:1:44.3;1600
'0:1:44.35;1593
'0:1:44.4;1590
'0:1:44.45;1589
'0:1:44.5;1597
'0:1:44.55;1622
'0:1:44.6;1664
'0:1:44.65;1710
'0:1:44.7;1757
'0:1:44.75;1801
'0:1:44.8;1847
'0:1:44.85;1889
'0:1:44.9;1932
'0:1:44.95;1971
'0:1:45.0;2006
'0:1:45.05;2032
'0:1:45.1;2060
'0:1:45.15;2087
'0:1:45.2;2114
'0:1:45.25;2128
'0:1:45.3;2133
'0:1:45.35;2131
'0:1:45.4;2114
'0:1:45.45;2083
'0:1:45.5;2037
'0:1:45.55;1989
'0:1:45.6;1935
'0:1:45.65;1889
'0:1:45.7;1844
'0:1:45.75;1805
'0:1:45.8;1766
'0:1:45.85;1736
'0:1:45.9;1712
'0:1:45.95;1690
'0:1:46.0;1666
'0:1:46.05;1651
'0:1:46.1;1641
'0:1:46.15;1634
'0:1:46.2;1628
'0:1:46.25;1624
'0:1:46.3;1618
'0:1:46.35;1613
'0:1:46.4;1610
'0:1:46.45;1609
'0:1:46.5;1605
'0:1:46.55;1596
'0:1:46.6;1588
'0:1:46.65;1584
'0:1:46.7;1584
'0:1:46.75;1585
'0:1:46.8;1587
'0:1:46.85;1590
'0:1:46.9;1594
'0:1:46.95;1598
'0:1:47.0;1601
'0:1:47.05;1601
'0:1:47.1;1600
'0:1:47.15;1600
'0:1:47.2;1603
'0:1:47.25;1611
'0:1:47.3;1619
'0:1:47.35;1617
'0:1:47.4;1610
'0:1:47.45;1605
'0:1:47.5;1606
'0:1:47.55;1620
'0:1:47.6;1653
'0:1:47.65;1693
'0:1:47.7;1740
'0:1:47.75;1784
'0:1:47.8;1832
'0:1:47.85;1874
'0:1:47.9;1919
'0:1:47.95;1958
'0:1:48.0;1999
'0:1:48.05;2033
'0:1:48.1;2060
'0:1:48.15;2084
'0:1:48.2;2112
'0:1:48.25;2139
'0:1:48.3;2159
'0:1:48.35;2166
'0:1:48.4;2157
'0:1:48.45;2133
'0:1:48.5;2094
'0:1:48.55;2050
'0:1:48.6;1997
'0:1:48.65;1945
'0:1:48.7;1888
'0:1:48.75;1843
'0:1:48.8;1800
'0:1:48.85;1760
'0:1:48.9;1719
'0:1:48.95;1688
'0:1:49.0;1663
'0:1:49.05;1643
'0:1:49.1;1627
'0:1:49.15;1616
'0:1:49.2;1610
'0:1:49.25;1611
'0:1:49.3;1616
'0:1:49.35;1621
'0:1:49.4;1622
'0:1:49.45;1618
'0:1:49.5;1615
'0:1:49.55;1613
'0:1:49.6;1608
'0:1:49.65;1601
'0:1:49.7;1594
'0:1:49.75;1593
'0:1:49.8;1592
'0:1:49.85;1592
'0:1:49.9;1594
'0:1:49.95;1596
'0:1:50.0;1600
'0:1:50.05;1603
'0:1:50.1;1605
'0:1:50.15;1607
'0:1:50.2;1608
'0:1:50.25;1610
'0:1:50.3;1614
'0:1:50.35;1613
'0:1:50.4;1606
'0:1:50.45;1602
'0:1:50.5;1611
'0:1:50.55;1632
'0:1:50.6;1667
'0:1:50.65;1710
'0:1:50.7;1762
'0:1:50.75;1813
'0:1:50.8;1869
'0:1:50.85;1918
'0:1:50.9;1968
'0:1:50.95;2009
'0:1:51.0;2048
'0:1:51.05;2083
'0:1:51.1;2116
'0:1:51.15;2137
'0:1:51.2;2159
'0:1:51.25;2179
'0:1:51.3;2195
'0:1:51.35;2197
'0:1:51.4;2181
'0:1:51.45;2153
'0:1:51.5;2114
'0:1:51.55;2070
'0:1:51.6;2017
'0:1:51.65;1969
'0:1:51.7;1920
'0:1:51.75;1878
'0:1:51.8;1839
'0:1:51.85;1804
'0:1:51.9;1764
'0:1:51.95;1727
'0:1:52.0;1696
'0:1:52.05;1676
'0:1:52.1;1658
'0:1:52.15;1646
'0:1:52.2;1636
'0:1:52.25;1628
'0:1:52.3;1621
'0:1:52.35;1616
'0:1:52.4;1611
'0:1:52.45;1605
'0:1:52.5;1601
'0:1:52.55;1600
'0:1:52.6;1594
'0:1:52.65;1585
'0:1:52.7;1580
'0:1:52.75;1580
'0:1:52.8;1580
'0:1:52.85;1580
'0:1:52.9;1583
'0:1:52.95;1583
'0:1:53.0;1582
'0:1:53.05;1583
'0:1:53.1;1589
'0:1:53.15;1599
'0:1:53.2;1609
'0:1:53.25;1611
'0:1:53.3;1610
'0:1:53.35;1606
'0:1:53.4;1598
'0:1:53.45;1594
'0:1:53.5;1593
'0:1:53.55;1593
'0:1:53.6;1596
'0:1:53.65;1606
'0:1:53.7;1631
'0:1:53.75;1667
'0:1:53.8;1710
'0:1:53.85;1754
'0:1:53.9;1804
'0:1:53.95;1849
'0:1:54.0;1897
'0:1:54.05;1940
'0:1:54.1;1983
'0:1:54.15;2015
'0:1:54.2;2050
'0:1:54.25;2085
'0:1:54.3;2123
'0:1:54.35;2152
'0:1:54.4;2176
'0:1:54.45;2192
'0:1:54.5;2194
'0:1:54.55;2176
'0:1:54.6;2135
'0:1:54.65;2085
'0:1:54.7;2024
'0:1:54.75;1965
'0:1:54.8;1905
'0:1:54.85;1860
'0:1:54.9;1821
'0:1:54.95;1786
'0:1:55.0;1747
'0:1:55.05;1714
'0:1:55.1;1689
'0:1:55.15;1669
'0:1:55.2;1650
'0:1:55.25;1636
'0:1:55.3;1626
'0:1:55.35;1620
'0:1:55.4;1612
'0:1:55.45;1606
'0:1:55.5;1601
'0:1:55.55;1598
'0:1:55.6;1590
'0:1:55.65;1579
'0:1:55.7;1572
'0:1:55.75;1570
'0:1:55.8;1567
'0:1:55.85;1568
'0:1:55.9;1574
'0:1:55.95;1577
'0:1:56.0;1580
'0:1:56.05;1583
'0:1:56.1;1586
